ISO3,Year,Month,Total,Domestic,International,Total_OS
FRA,2014,5,12405.522,2386.227,10019.295,13904.063
FRA,2014,6,12867.582,2672.673,10194.909,14605.145
FRA,2014,7,13913.622,2731.1,11182.522,15402.771
FRA,2014,8,14548.741,2536.819,12011.922,15760.504
FRA,2014,9,11434.54,1986.923,9447.617,12568.096
FRA,2014,10,11970.793,2454.215,9516.578,13547.234
FRA,2014,11,9364.723,2114.97,7249.753,10806.697
FRA,2014,12,10030.55,2314.652,7715.898,11452.142
FRA,2015,1,9330.402,2053.546,7276.856,10406.368
FRA,2015,2,8973.519,2018.312,6955.207,10121.316
FRA,2015,3,10519.596,2276.636,8242.96,11875.472
FRA,2015,4,11754.598,2330.996,9423.602,13109.483
FRA,2015,5,12887.801,2446.547,10441.254,14355.328
FRA,2015,6,12990.793,2594.716,10396.077,14621.799
FRA,2015,7,14637.298,2703.031,11934.267,16029.529
FRA,2015,8,15051.15,2531.99,12519.16,16180.428
FRA,2015,9,12976.938,2407.038,10569.9,14492.484
FRA,2015,10,12573.842,2483.056,10090.786,14111.446
FRA,2015,11,9279.859,2061.323,7218.536,10646.689
FRA,2015,12,9891.773,2258.917,7632.856,11222.338
FRA,2016,1,9500.484,2074.25,7426.234,10881.72
FRA,2016,2,9421.939,2094.892,7327.047,10932.784
FRA,2016,3,10771.06,2282.172,8488.888,12393.72
FRA,2016,4,12360.62,2467.19,9893.43,14251.84
FRA,2016,5,13087.761,2531.212,10556.549,15108.878
FRA,2016,6,13149.053,2630.333,10518.72,15309.791
FRA,2016,7,15149.478,2756.897,12392.581,17197.245
FRA,2016,8,14964.678,2524.795,12439.883,16770.338
FRA,2016,9,13187.194,2467.197,10719.997,15240.441
FRA,2016,10,12801.655,2532.424,10269.231,14782.692
FRA,2016,11,9950.959,2208.258,7742.701,11627.789
FRA,2016,12,10935.721,2398.316,8537.405,12596.088
FRA,2017,1,10253.846,2190.45,8063.396,11710.202
FRA,2017,2,9890.411,2097.346,7793.065,11367.644
FRA,2017,3,11308.326,2353.014,8955.312,12989.969
FRA,2017,4,13452.179,2529.702,10922.477,15367.587
FRA,2017,5,13616.813,2567.003,11049.81,15678.453
FRA,2017,6,13863.102,2781.151,11081.951,16145.985
FRA,2017,7,16130.763,2933.012,13197.751,18303.699
FRA,2017,8,15980.8,2675.968,13304.832,17884.698
FRA,2017,9,14103.738,2572.795,11530.943,16242.312
FRA,2017,10,13524.224,2622.463,10901.761,15564.967
FRA,2017,11,10657.504,2286.147,8371.357,11557.276
FRA,2017,12,11314.779,2414.973,8899.806,12979.816
FRA,2018,1,10885.368,2302.505,8582.863,
FRA,2018,2,10183.848,2080.617,8103.231,
FRA,2018,3,12250.339,2432.437,9817.902,
FRA,2018,4,13606.815,2534.073,11072.742,
FRA,2018,5,14195.103,2627.829,11567.274,
FRA,2018,6,14826.254,2863.874,11962.38,
FRA,2018,7,16759.218,3065.231,13693.987,
FRA,2018,8,16673.238,2818.678,13854.56,
FRA,2018,9,14945.124,2687.711,12257.413,
FRA,2018,10,14439.815,2761.325,11678.49,
FRA,2018,11,11348.905,2369.629,8979.276,
FRA,2018,12,11877.152,2491.199,9385.953,
FRO,2015,1,,,,15.461
FRO,2015,2,,,,12.756
FRO,2015,3,,,,22.604
FRO,2015,4,,,,19.971
FRO,2015,5,,,,23.987
FRO,2015,6,,,,28.909
FRO,2015,7,,,,40.798
FRO,2015,8,,,,32.098
FRO,2015,9,,,,23.334
FRO,2015,10,,,,22.582
FRO,2015,11,,,,17.496
FRO,2015,12,,,,16.389
FRO,2016,1,,,,16.354
FRO,2016,2,,,,16.367
FRO,2016,3,,,,23.417
FRO,2016,4,,,,20.162
FRO,2016,5,,,,26.028
FRO,2016,6,,,,29.422
FRO,2016,7,,,,42.955
FRO,2016,8,,,,33.937
FRO,2016,9,,,,24.553
FRO,2016,10,,,,23.654
FRO,2016,11,,,,17.851
FRO,2016,12,,,,17.693
FRO,2017,1,,,,17.757
FRO,2017,2,,,,14.735
FRO,2017,3,,,,18.094
FRO,2017,4,,,,29.433
FRO,2017,5,,,,32.594
FRO,2017,6,,,,36.657
FRO,2017,7,,,,51.765
FRO,2017,8,,,,41.162
FRO,2017,9,,,,28.867
FRO,2017,10,,,,29.405
FRO,2017,11,,,,20.39
FRO,2017,12,,,,20.529
GBR,2010,1,12254.789,1380.903,10873.886,13585.092
GBR,2010,2,12471.114,1604.265,10866.849,14023.125
GBR,2010,3,14614.54,1827.721,12786.819,16379.075
GBR,2010,4,12613.558,1409.196,11204.362,13966.869
GBR,2010,5,16650.57,1687.884,14962.686,18268.444
GBR,2010,6,18690.048,1934.658,16755.39,20550.443
GBR,2010,7,21122.342,2062.692,19059.65,23108.195
GBR,2010,8,21397.885,2058.664,19339.221,23378.022
GBR,2010,9,19456.295,2003.248,17453.047,21388.415
GBR,2010,10,18048.65,1997.807,16050.843,19980.105
GBR,2010,11,13299.407,1709.547,11589.86,14944.783
GBR,2010,12,12268.536,1306.157,10962.379,13515.745
GBR,2011,1,12707.212,1444.976,11262.236,14096.536
GBR,2011,2,12449.019,1532.253,10916.766,13930.869
GBR,2011,3,14444.658,1763.588,12681.07,16142.296
GBR,2011,4,16635.915,1706.348,14929.567,18277.466
GBR,2011,5,17925.22,1764.959,16160.261,19624.645
GBR,2011,6,19360.3,1876.159,17484.141,21176.001
GBR,2011,7,21616.363,1943.316,19673.047,23496.883
GBR,2011,8,21602.203,1955.975,19646.228,23485.825
GBR,2011,9,19944.537,1882.114,18062.423,21769.242
GBR,2011,10,17972.962,1825.57,16147.392,19748.334
GBR,2011,11,13207.116,1678.515,11528.601,14829.859
GBR,2011,12,13671.248,1548.397,12122.851,15074.405
GBR,2012,1,12794.334,1408.903,11385.431,14153.342
GBR,2012,2,12757.782,1532.54,11225.242,14244.639
GBR,2012,3,15059.277,1735.41,13323.867,16747.618
GBR,2012,4,16562.599,1743.49,14819.109,18257.052
GBR,2012,5,17791.6,1833.325,15958.275,19565.931
GBR,2012,6,19742.454,1817.161,17925.293,21516.818
GBR,2012,7,21173.37,1866.187,19307.183,23010.509
GBR,2012,8,21481.747,1883.102,19598.645,23325.595
GBR,2012,9,20021.956,1819.066,18202.89,21824.001
GBR,2012,10,18014.804,1826.603,16188.201,19817.028
GBR,2012,11,13778.837,1746.506,12032.331,15490.507
GBR,2012,12,13888.255,1567.492,12320.763,15411.906
GBR,2013,1,12737.418,1374.397,11363.021,14064.403
GBR,2013,2,12712.13,1512.726,11199.404,14190.332
GBR,2013,3,15542.768,1725.282,13817.486,17226.815
GBR,2013,4,16628.828,1728.663,14900.165,18298.368
GBR,2013,5,19041.393,1872.962,17168.431,20854.648
GBR,2013,6,20534.953,1884.768,18650.185,22368.104
GBR,2013,7,22157.287,2007.903,20149.384,24106.449
GBR,2013,8,22685.429,2004.618,20680.811,24627.37
GBR,2013,9,20770.978,1918.098,18852.88,22634.499
GBR,2013,10,18889.084,1920.309,16968.775,20745.589
GBR,2013,11,14202.535,1754.545,12447.99,15908.886
GBR,2013,12,14566.177,1614.218,12951.959,16130.985
GBR,2014,1,13470.31,1461.39,12008.92,14878.774
GBR,2014,2,13249.17,1555.737,11693.433,14754.585
GBR,2014,3,15519.953,1761.705,13758.248,17225.107
GBR,2014,4,18075.203,1805.96,16269.243,19839.646
GBR,2014,5,19861.998,1897.155,17964.843,21700.561
GBR,2014,6,21296.412,1925.051,19371.361,23164.417
GBR,2014,7,22976.005,2017.736,20958.269,24922.833
GBR,2014,8,23782.567,1988.785,21793.782,25697.846
GBR,2014,9,21599.908,1914.148,19685.76,23449.01
GBR,2014,10,19720.748,1964.134,17756.614,21618.373
GBR,2014,11,14979.167,1834.435,13144.732,16755.861
GBR,2014,12,15490.681,1735.93,13754.751,17160.96
GBR,2015,1,14341.428,1535.379,12806.049,15818.211
GBR,2015,2,14183.231,1667.337,12515.894,15790.817
GBR,2015,3,16894.634,1914.422,14980.212,18746.653
GBR,2015,4,18529.782,1904.302,16625.48,20370.821
GBR,2015,5,20791.446,1974.74,18816.706,22706.404
GBR,2015,6,22259.414,2041.07,20218.344,24251.744
GBR,2015,7,24427.872,2127.85,22300.022,26494.075
GBR,2015,8,24946.702,2079.543,22867.159,26967.349
GBR,2015,9,22742.506,2024.844,20717.662,24660.964
GBR,2015,10,21014.595,2012.257,19002.338,22973.536
GBR,2015,11,15882.794,1830.455,14052.339,17666.911
GBR,2015,12,16256.033,1716.629,14539.404,17909.457
GBR,2016,1,15285.237,1538.35,13746.887,16778.432
GBR,2016,2,15602.504,1718.889,13883.615,17288.126
GBR,2016,3,18328.072,1888.08,16439.992,20172.431
GBR,2016,4,19451.507,1889.235,17562.272,21266.228
GBR,2016,5,21879.677,1975.283,19904.394,23812.394
GBR,2016,6,23671.944,2029.695,21642.249,25677.069
GBR,2016,7,26212.471,2112.668,24099.803,28269.21
GBR,2016,8,26611.629,2153.457,24458.172,28710.395
GBR,2016,9,24248.072,2048.827,22199.245,26251.07
GBR,2016,10,22330.674,2037.673,20293.001,24318.407
GBR,2016,11,17020.895,1888.767,15132.128,18860.039
GBR,2016,12,18226.191,1796.018,16430.173,19972.404
GBR,2017,1,16837.713,1607.749,15229.964,18400.908
GBR,2017,2,16661.42,1704.76,14956.66,18331.189
GBR,2017,3,19315.393,1945.946,17369.447,21226.488
GBR,2017,4,22138.439,1973.272,20165.167,24078.63
GBR,2017,5,23581.805,2041.056,21540.749,25589.828
GBR,2017,6,25255.767,2094.002,23161.765,27318.167
GBR,2017,7,27616.26,2146.262,25469.998,29705.623
GBR,2017,8,28151.384,2183.853,25967.531,30306.249
GBR,2017,9,25668.788,2039.696,23629.092,27632.202
GBR,2017,10,23215.001,2051.158,21163.843,25257.177
GBR,2017,11,17651.755,1871.969,15779.786,19495.269
GBR,2017,12,18535.729,1757.473,16778.256,20259.907
GBR,2018,1,17134.006,1588.801,15545.205,
GBR,2018,2,16928.973,1631.498,15297.475,
GBR,2018,3,19970.313,1820.078,18150.235,
GBR,2018,4,22118.281,1991.961,20126.32,
GBR,2018,5,24278.054,2118.595,22159.459,
GBR,2018,6,26347.056,2124.097,24222.959,
GBR,2018,7,28284.256,2206.091,26078.165,
GBR,2018,8,28740.892,2242.468,26498.424,
GBR,2018,9,26089.333,2055.654,24033.679,
GBR,2018,10,24342.698,2116.464,22226.234,
GBR,2018,11,18599.307,1938.749,16660.558,
GBR,2018,12,19356.986,1826.321,17530.665,
GEO,2010,1,,,,49.838
GEO,2010,2,,,,40.486
GEO,2010,3,,,,49.514
GEO,2010,4,,,,49.733
GEO,2010,5,,,,59.8
GEO,2010,6,,,,73.719
GEO,2010,7,,,,96.115
GEO,2010,8,,,,103.826
GEO,2010,9,,,,91.452
GEO,2010,10,,,,79.535
GEO,2010,11,,,,62.979
GEO,2010,12,,,,65.773
GEO,2011,1,,,,63.359
GEO,2011,2,,,,52.995
GEO,2011,3,,,,64.414
GEO,2011,4,,,,70.534
GEO,2011,5,,,,82.867
GEO,2011,6,,,,94.791
GEO,2011,7,,,,116.674
GEO,2011,8,,,,130.998
GEO,2011,9,,,,123.058
GEO,2011,10,,,,100.041
GEO,2011,11,,,,77.775
GEO,2011,12,,,,81.173
GEO,2012,1,,,,85.361
GEO,2012,2,,,,72.876
GEO,2012,3,,,,88.895
GEO,2012,4,,,,99.486
GEO,2012,5,,,,108.233
GEO,2012,6,,,,129.6
GEO,2012,7,,,,153.658
GEO,2012,8,,,,173.967
GEO,2012,9,,,,158.551
GEO,2012,10,,,,121.273
GEO,2012,11,,,,99.441
GEO,2012,12,,,,97.813
GEO,2013,1,,,,91.766
GEO,2013,2,,,,85.38
GEO,2013,3,,,,106.106
GEO,2013,4,,,,112.028
GEO,2013,5,,,,134.84
GEO,2013,6,,,,156.937
GEO,2013,7,,,,182.489
GEO,2013,8,,,,217.703
GEO,2013,9,,,,190.296
GEO,2013,10,,,,148.615
GEO,2013,11,,,,111.1
GEO,2013,12,,,,107.515
GEO,2014,1,,,,123.47
GEO,2014,2,,,,109.462
GEO,2014,3,,,,128.524
GEO,2014,4,,,,138.228
GEO,2014,5,,,,162.191
GEO,2014,6,,,,194.213
GEO,2014,7,,,,233.154
GEO,2014,8,,,,275.567
GEO,2014,9,,,,213.709
GEO,2014,10,,,,167.694
GEO,2014,11,,,,134.853
GEO,2014,12,,,,126.374
GEO,2015,1,,,,123.853
GEO,2015,2,,,,105.731
GEO,2015,3,,,,132.536
GEO,2015,4,,,,148.738
GEO,2015,5,,,,176.219
GEO,2015,6,,,,204.266
GEO,2015,7,,,,277.526
GEO,2015,8,,,,329.968
GEO,2015,9,,,,267.258
GEO,2015,10,,,,204.29
GEO,2015,11,,,,146.492
GEO,2015,12,,,,140.116
GEO,2016,1,,,,141.743
GEO,2016,2,,,,127.605
GEO,2016,3,,,,162.976
GEO,2016,4,,,,178.011
GEO,2016,5,,,,221.399
GEO,2016,6,,,,249.642
GEO,2016,7,,,,351.891
GEO,2016,8,,,,391.741
GEO,2016,9,,,,353.666
GEO,2016,10,,,,263.441
GEO,2016,11,,,,195.583
GEO,2016,12,,,,198.68
GEO,2017,1,,,,194.104
GEO,2017,2,,,,177.199
GEO,2017,3,,,,248.382
GEO,2017,4,,,,282.132
GEO,2017,5,,,,318.979
GEO,2017,6,,,,383.278
GEO,2017,7,,,,520.893
GEO,2017,8,,,,570.701
GEO,2017,9,,,,496.36
GEO,2017,10,,,,356.683
GEO,2017,11,,,,257.859
GEO,2017,12,,,,257.009
GIB,2010,1,,,,19.068
GIB,2010,2,,,,19.193
GIB,2010,3,,,,23.754
GIB,2010,4,,,,18.78
GIB,2010,5,,,,27.25
GIB,2010,6,,,,28.659
GIB,2010,7,,,,29.44
GIB,2010,8,,,,30.424
GIB,2010,9,,,,30.872
GIB,2010,10,,,,32.6
GIB,2010,11,,,,25.026
GIB,2010,12,,,,20.259
GIB,2011,1,,,,19.46
GIB,2011,2,,,,20.064
GIB,2011,3,,,,25.405
GIB,2011,4,,,,30.292
GIB,2011,5,,,,33.584
GIB,2011,6,,,,37.312
GIB,2011,7,,,,41.178
GIB,2011,8,,,,43.501
GIB,2011,9,,,,39.801
GIB,2011,10,,,,36.356
GIB,2011,11,,,,29.304
GIB,2011,12,,,,26.756
GIB,2012,1,,,,23.75
GIB,2012,2,,,,26.053
GIB,2012,3,,,,29.867
GIB,2012,4,,,,33.012
GIB,2012,5,,,,33.916
GIB,2012,6,,,,36.009
GIB,2012,7,,,,40.421
GIB,2012,8,,,,40.459
GIB,2012,9,,,,36.566
GIB,2012,10,,,,35.335
GIB,2012,11,,,,25.887
GIB,2012,12,,,,25.944
GIB,2013,1,,,,19.162
GIB,2013,2,,,,23.789
GIB,2013,3,,,,28.207
GIB,2013,4,,,,28.37
GIB,2013,5,,,,32.211
GIB,2013,6,,,,36.273
GIB,2013,7,,,,40.698
GIB,2013,8,,,,41.296
GIB,2013,9,,,,39.789
GIB,2013,10,,,,35.809
GIB,2013,11,,,,29.736
GIB,2013,12,,,,28.536
GIB,2014,1,,,,25.651
GIB,2014,2,,,,27.515
GIB,2014,3,,,,32.564
GIB,2014,4,,,,33.087
GIB,2014,5,,,,34.427
GIB,2014,6,,,,36.07
GIB,2014,7,,,,41.342
GIB,2014,8,,,,43.074
GIB,2014,9,,,,40.286
GIB,2014,10,,,,39.827
GIB,2014,11,,,,31.399
GIB,2014,12,,,,29.861
GIB,2015,1,,,,24.355
GIB,2015,2,,,,25.105
GIB,2015,3,,,,31.224
GIB,2015,4,,,,33.461
GIB,2015,5,,,,39.935
GIB,2015,6,,,,42.132
GIB,2015,7,,,,46.608
GIB,2015,8,,,,47.359
GIB,2015,9,,,,45.27
GIB,2015,10,,,,43.76
GIB,2015,11,,,,33.875
GIB,2015,12,,,,31.252
GIB,2016,1,,,,28.651
GIB,2016,2,,,,30.132
GIB,2016,3,,,,38.557
GIB,2016,4,,,,41.417
GIB,2016,5,,,,49.583
GIB,2016,6,,,,50.341
GIB,2016,7,,,,58.719
GIB,2016,8,,,,60.36
GIB,2016,9,,,,57.443
GIB,2016,10,,,,53.671
GIB,2016,11,,,,39.351
GIB,2016,12,,,,40.005
GIB,2017,1,,,,32.541
GIB,2017,2,,,,36.208
GIB,2017,3,,,,45.124
GIB,2017,4,,,,57.04
GIB,2017,5,,,,57.881
GIB,2017,6,,,,57.695
GIB,2017,7,,,,63.858
GIB,2017,8,,,,65.411
GIB,2017,9,,,,62.554
GIB,2017,10,,,,41.689
GIB,2017,11,,,,26.19
GIB,2017,12,,,,24.993
GLP,2010,1,,,,165.114
GLP,2010,2,,,,152.55
GLP,2010,3,,,,172.877
GLP,2010,4,,,,152.608
GLP,2010,5,,,,134.194
GLP,2010,6,,,,131.533
GLP,2010,7,,,,194.306
GLP,2010,8,,,,207.235
GLP,2010,9,,,,108.178
GLP,2010,10,,,,117.779
GLP,2010,11,,,,130.59
GLP,2010,12,,,,169.28
GLP,2011,1,,,,176.565
GLP,2011,2,,,,164.622
GLP,2011,3,,,,179.5
GLP,2011,4,,,,172.592
GLP,2011,5,,,,139.37
GLP,2011,6,,,,144.616
GLP,2011,7,,,,204.972
GLP,2011,8,,,,213.185
GLP,2011,9,,,,190.643
GLP,2011,10,,,,124.778
GLP,2011,11,,,,132.29
GLP,2011,12,,,,189.887
GLP,2012,1,,,,191.059
GLP,2012,2,,,,190.37
GLP,2012,3,,,,181.858
GLP,2012,4,,,,184.415
GLP,2012,5,,,,132.48
GLP,2012,6,,,,125.375
GLP,2012,7,,,,197.322
GLP,2012,8,,,,210.76
GLP,2012,9,,,,112.49
GLP,2012,10,,,,111.251
GLP,2012,11,,,,135.932
GLP,2012,12,,,,171.347
GLP,2013,1,,,,175.999
GLP,2013,2,,,,176.442
GLP,2013,3,,,,191.056
GLP,2013,4,,,,169.628
GLP,2013,5,,,,144.866
GLP,2013,6,,,,138.625
GLP,2013,7,,,,198.885
GLP,2013,8,,,,216.037
GLP,2013,9,,,,111.364
GLP,2013,10,,,,125.728
GLP,2013,11,,,,141.566
GLP,2013,12,,,,185.705
GLP,2014,1,,,,196.316
GLP,2014,2,,,,186.782
GLP,2014,3,,,,202.485
GLP,2014,4,,,,180.642
GLP,2014,5,,,,147.139
GLP,2014,6,,,,137.688
GLP,2014,7,,,,198.405
GLP,2014,8,,,,217.643
GLP,2014,9,,,,104.659
GLP,2014,10,,,,134.098
GLP,2014,11,,,,137.252
GLP,2014,12,,,,185.971
GLP,2015,1,,,,197.431
GLP,2015,2,,,,202.111
GLP,2015,3,,,,197.368
GLP,2015,4,,,,187.096
GLP,2015,5,,,,152.822
GLP,2015,6,,,,140.6
GLP,2015,7,,,,199.483
GLP,2015,8,,,,225.822
GLP,2015,9,,,,110.125
GLP,2015,10,,,,137.362
GLP,2015,11,,,,139.077
GLP,2015,12,,,,200.466
GLP,2016,1,,,,216.102
GLP,2016,2,,,,216.013
GLP,2016,3,,,,224.995
GLP,2016,4,,,,191.269
GLP,2016,5,,,,156.654
GLP,2016,6,,,,149.255
GLP,2016,7,,,,225.053
GLP,2016,8,,,,241.324
GLP,2016,9,,,,117.087
GLP,2016,10,,,,145.14
GLP,2016,11,,,,154.043
GLP,2016,12,,,,214.281
GLP,2017,1,,,,223.868
GLP,2017,2,,,,225.261
GLP,2017,3,,,,237.737
GLP,2017,4,,,,218.267
GLP,2017,5,,,,160.445
GLP,2017,6,,,,163.584
GLP,2017,7,,,,226.555
GRC,2010,1,1225.835,502.672,723.163,1051.703
GRC,2010,2,1095.128,460.193,634.935,952.745
GRC,2010,3,1383.457,505.213,878.244,1165.97
GRC,2010,4,1669.686,539.686,1130.0,1259.031
GRC,2010,5,3122.08,534.886,2587.194,1346.739
GRC,2010,6,4044.552,556.869,3487.683,1436.857
GRC,2010,7,5185.291,676.585,4508.706,1699.296
GRC,2010,8,5485.981,696.262,4789.719,1714.878
GRC,2010,9,4385.964,590.305,3795.659,1508.085
GRC,2010,10,2657.051,496.128,2160.923,1314.154
GRC,2010,11,1175.718,431.028,744.69,989.816
GRC,2010,12,1157.329,393.051,764.278,972.678
GRC,2011,1,1065.253,368.876,696.377,1400.622
GRC,2011,2,932.804,342.58,590.224,1249.885
GRC,2011,3,1178.419,399.492,778.927,1543.346
GRC,2011,4,1819.762,481.733,1338.029,2251.047
GRC,2011,5,3265.986,512.605,2753.381,3678.646
GRC,2011,6,4524.096,556.068,3968.028,4949.122
GRC,2011,7,5653.529,667.485,4986.044,6146.295
GRC,2011,8,5797.464,678.771,5118.693,6292.314
GRC,2011,9,4706.546,575.981,4130.565,5137.591
GRC,2011,10,2732.079,466.111,2265.968,3125.379
GRC,2011,11,1035.114,345.748,689.366,1350.913
GRC,2011,12,1059.687,355.463,704.224,1388.741
GRC,2012,1,971.14,334.873,636.267,1282.224
GRC,2012,2,856.022,320.898,535.124,1152.609
GRC,2012,3,1059.203,379.392,679.811,1408.383
GRC,2012,4,1765.467,465.099,1300.368,2167.521
GRC,2012,5,2971.253,446.156,2525.097,3316.33
GRC,2012,6,4307.437,504.385,3803.052,4649.344
GRC,2012,7,5446.517,609.398,4837.119,5860.505
GRC,2012,8,5629.745,612.001,5017.744,6032.362
GRC,2012,9,4613.948,544.296,4069.652,4992.52
GRC,2012,10,2478.639,436.371,2042.268,2784.01
GRC,2012,11,1005.551,337.577,667.974,1313.852
GRC,2012,12,977.414,328.513,648.901,1283.292
GRC,2013,1,868.161,307.178,560.983,1153.939
GRC,2013,2,804.904,311.141,493.763,1089.967
GRC,2013,3,1020.534,350.676,669.858,1341.721
GRC,2013,4,1518.73,386.012,1132.718,1854.278
GRC,2013,5,3348.977,462.433,2886.544,3697.961
GRC,2013,6,4735.479,520.462,4215.017,5000.618
GRC,2013,7,5768.258,599.215,5169.043,6176.12
GRC,2013,8,6073.082,605.316,5467.766,6482.684
GRC,2013,9,5011.62,539.763,4471.857,5381.309
GRC,2013,10,2791.126,443.304,2347.822,3150.536
GRC,2013,11,1047.697,334.348,713.349,1358.085
GRC,2013,12,1035.366,338.257,697.109,1353.987
GRC,2014,1,943.218,313.948,629.27,1227.692
GRC,2014,2,887.154,311.736,575.418,1167.427
GRC,2014,3,1079.638,355.812,723.826,1397.93
GRC,2014,4,1955.11,506.289,1448.821,2401.483
GRC,2014,5,3771.893,546.951,3224.942,4214.668
GRC,2014,6,5377.59,622.138,4755.452,5871.86
GRC,2014,7,6628.494,729.48,5899.014,7187.775
GRC,2014,8,7000.561,744.87,6255.691,7567.171
GRC,2014,9,5542.649,660.196,4882.453,6091.87
GRC,2014,10,3309.727,569.877,2739.85,3811.47
GRC,2014,11,1319.184,450.509,868.675,1736.149
GRC,2014,12,1302.615,455.35,847.265,1718.316
GRC,2015,1,1193.377,433.886,759.491,1597.905
GRC,2015,2,1091.972,405.795,686.177,1464.537
GRC,2015,3,1347.345,465.077,882.268,1775.845
GRC,2015,4,2227.095,592.102,1634.993,2755.731
GRC,2015,5,4112.577,651.95,3460.627,4668.647
GRC,2015,6,5617.275,756.231,4861.044,6250.706
GRC,2015,7,7014.031,871.959,6142.072,7718.782
GRC,2015,8,7427.749,894.473,6533.276,8157.711
GRC,2015,9,5810.847,752.306,5058.541,6423.533
GRC,2015,10,3382.557,615.541,2767.016,3940.105
GRC,2015,11,1452.899,528.86,924.039,1953.342
GRC,2015,12,1418.678,513.826,904.852,1903.146
GRC,2016,1,1295.643,490.361,805.282,1758.987
GRC,2016,2,1260.146,505.011,755.135,1731.363
GRC,2016,3,1564.712,576.381,988.331,2109.486
GRC,2016,4,2258.706,596.568,1662.138,2848.614
GRC,2016,5,4371.155,730.513,3640.642,5025.89
GRC,2016,6,5758.329,784.814,4973.515,6479.404
GRC,2016,7,7576.26,933.341,6642.919,8409.542
GRC,2016,8,7785.589,945.824,6839.765,8628.98
GRC,2016,9,6417.788,838.266,5579.522,7174.689
GRC,2016,10,4022.715,664.327,3358.388,4657.176
GRC,2016,11,1604.824,550.572,1054.252,2117.221
GRC,2016,12,1627.504,560.203,1067.301,2154.011
GRC,2017,1,1437.783,488.6,949.183,1901.782
GRC,2017,2,1339.482,498.68,840.802,1808.568
GRC,2017,3,1662.534,572.327,1090.207,2201.038
GRC,2017,4,2816.56,627.919,2188.641,3254.073
GRC,2017,5,4752.752,700.425,4052.327,5269.606
GRC,2017,6,6664.081,831.71,5832.371,7276.57
GRC,2017,7,8228.022,983.434,7244.588,9018.342
GRC,2017,8,8336.358,979.219,7357.139,9221.087
GRC,2017,9,7006.85,865.541,6141.309,7830.958
GRC,2017,10,4484.004,742.615,3741.389,5307.219
GRC,2017,11,1751.236,535.821,1215.415,2278.112
GRC,2017,12,1691.066,508.648,1182.418,2162.606
GRC,2018,1,1518.89,465.964,1052.926,
GRC,2018,2,1421.37,448.974,972.396,
GRC,2018,3,1891.78,540.777,1351.003,
GRC,2018,4,3015.244,642.335,2372.909,
GRC,2018,5,5565.067,764.247,4800.82,
GRC,2018,6,7300.584,856.761,6443.823,
GRC,2018,7,8755.833,1023.349,7732.484,
GRC,2018,8,8835.744,1031.859,7803.885,
GRC,2018,9,7442.136,914.983,6527.153,
GRC,2018,10,4670.003,738.056,3931.947,
GRC,2018,11,1965.347,572.629,1392.718,
GRC,2018,12,1876.828,553.632,1323.196,
GTM,2014,1,,,,187.096
GTM,2014,2,,,,159.936
GTM,2014,3,,,,191.522
GTM,2014,4,,,,183.833
GTM,2014,5,,,,175.173
GTM,2014,6,,,,198.45
GTM,2014,7,,,,209.656
GTM,2014,8,,,,188.517
GTM,2014,9,,,,150.964
GTM,2014,10,,,,165.193
GTM,2014,11,,,,195.308
GTM,2014,12,,,,211.237
GTM,2015,1,,,,190.061
GTM,2015,2,,,,157.097
GTM,2015,3,,,,196.931
GTM,2015,4,,,,180.51
GTM,2015,5,,,,176.004
GTM,2015,6,,,,203.759
GTM,2015,7,,,,224.357
GTM,2015,8,,,,196.962
GTM,2015,9,,,,158.957
GTM,2015,10,,,,182.559
GTM,2015,11,,,,219.454
GTM,2015,12,,,,236.709
GTM,2016,1,,,,220.976
GTM,2016,2,,,,182.586
GTM,2016,3,,,,230.259
GTM,2016,4,,,,194.392
GTM,2016,5,,,,198.272
GTM,2016,6,,,,226.612
GTM,2016,7,,,,243.507
GTM,2016,8,,,,218.133
GTM,2016,9,,,,179.727
GTM,2016,10,,,,206.226
GTM,2016,11,,,,226.527
GTM,2016,12,,,,251.906
GTM,2017,1,,,,234.479
GTM,2017,2,,,,195.406
GTM,2017,3,,,,229.631
GTM,2017,4,,,,244.711
GTM,2017,5,,,,210.846
HKG,2014,1,,,,5138.0
HKG,2014,2,,,,4763.0
HKG,2014,3,,,,5149.0
HKG,2014,4,,,,5376.0
HKG,2014,5,,,,5135.0
HKG,2014,6,,,,5197.0
HKG,2014,7,,,,5603.0
HKG,2014,8,,,,5791.0
HKG,2014,9,,,,5035.0
HKG,2014,10,,,,5368.0
HKG,2014,11,,,,5144.0
HKG,2014,12,,,,5645.0
HKG,2015,1,,,,5228.0
HKG,2015,2,,,,5423.0
HKG,2015,3,,,,5736.0
HKG,2015,4,,,,5847.0
HKG,2015,5,,,,5757.0
HKG,2015,6,,,,5568.0
HKG,2015,7,,,,5951.0
HKG,2015,8,,,,6301.0
HKG,2015,9,,,,5351.0
HKG,2015,10,,,,5779.0
HKG,2015,11,,,,5593.0
HKG,2015,12,,,,5988.0
HKG,2016,1,,,,5923.0
HKG,2016,2,,,,5690.0
HKG,2016,3,,,,6006.0
HKG,2016,4,,,,5910.0
HKG,2016,5,,,,5834.0
HKG,2016,6,,,,5867.0
HKG,2016,7,,,,6296.0
HKG,2016,8,,,,6164.0
HKG,2016,9,,,,5531.0
HKG,2016,10,,,,5725.0
HKG,2016,11,,,,5398.0
HKG,2016,12,,,,6164.0
